InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
578016,22469,HEART OF WICKER SMALL,2,2011-11-22 13:02:00,1.65,14506.0,United Kingdom,3.3
550159,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2011-04-14 15:46:00,1.25,14062.0,United Kingdom,15.0
558765,21693,SMALL HAMMERED SILVER CANDLEPOT ,6,2011-07-03 13:12:00,2.95,17312.0,United Kingdom,17.700000000000003
C563363,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-1,2011-08-15 16:20:00,0.83,15342.0,United Kingdom,-0.83
572106,23101,SILVER STARS TABLE DECORATION,3,2011-10-20 17:04:00,0.83,15058.0,United Kingdom,2.4899999999999998
571296,22041,"RECORD FRAME 7"" SINGLE SIZE ",2,2011-10-16 16:13:00,2.55,13760.0,United Kingdom,5.1
580956,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-12-06 14:23:00,1.25,17841.0,United Kingdom,1.25
566634,85152,HAND OVER THE CHOCOLATE   SIGN ,48,2011-09-14 10:42:00,1.85,13183.0,United Kingdom,88.80000000000001
577308,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-18 13:14:00,12.75,15088.0,United Kingdom,25.5
C567891,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-09-22 15:50:00,6.95,15296.0,United Kingdom,-6.95
537624,22026,BANQUET BIRTHDAY  CARD  ,12,2010-12-07 14:41:00,0.42,12748.0,United Kingdom,5.04
575760,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,2011-11-11 10:50:00,0.85,15965.0,United Kingdom,1.7
551893,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-05 10:07:00,3.95,17675.0,United Kingdom,15.8
581027,21931,JUMBO STORAGE BAG SUKI,10,2011-12-07 10:43:00,2.08,17091.0,United Kingdom,20.8
560896,47566B,TEA TIME PARTY BUNTING,4,2011-07-21 17:26:00,4.95,15623.0,United Kingdom,19.8
547850,35971,ROSE FOLKART HEART DECORATIONS,2,2011-03-27 12:06:00,1.25,14472.0,United Kingdom,2.5
575334,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-11-09 13:54:00,1.25,14493.0,United Kingdom,15.0
581376,22554,PLASTERS IN TIN WOODLAND ANIMALS,6,2011-12-08 12:43:00,1.65,14719.0,United Kingdom,9.899999999999999
536605,22274,FELTCRAFT DOLL EMILY,6,2010-12-02 08:52:00,2.95,13715.0,United Kingdom,17.700000000000003
550626,85132C,CHARLIE AND LOLA FIGURES TINS,2,2011-04-19 14:23:00,1.95,13184.0,United Kingdom,3.9
550911,20749,ASSORTED COLOUR MINI CASES,2,2011-04-21 13:11:00,7.95,12354.0,Spain,15.9
566290,23344,JUMBO BAG 50'S CHRISTMAS ,1,2011-09-11 15:24:00,2.08,14456.0,United Kingdom,2.08
571934,23451,SQUARE MINI PORTRAIT FRAME,6,2011-10-20 08:21:00,1.95,16170.0,United Kingdom,11.7
577748,21137,BLACK RECORD COVER FRAME,20,2011-11-21 14:24:00,3.75,15159.0,United Kingdom,75.0
558539,23173,REGENCY TEAPOT ROSES ,2,2011-06-30 12:14:00,9.95,16556.0,United Kingdom,19.9
543281,21683,MEDIUM MEDINA STAMPED METAL BOWL ,1,2011-02-06 15:34:00,2.95,14606.0,United Kingdom,2.95
578354,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-11-24 10:12:00,1.65,17139.0,United Kingdom,16.5
571824,20723,STRAWBERRY CHARLOTTE BAG,10,2011-10-19 11:49:00,0.85,12472.0,Germany,8.5
549299,21204,DAISIES  HONEYCOMB GARLAND ,12,2011-04-08 08:20:00,1.65,13995.0,United Kingdom,19.799999999999997
552180,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-05-06 13:35:00,0.55,18235.0,United Kingdom,13.200000000000001
546028,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-09 08:33:00,0.55,17049.0,United Kingdom,13.200000000000001
555133,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-05-31 15:32:00,0.85,16810.0,United Kingdom,10.2
551961,22906,12 MESSAGE CARDS WITH ENVELOPES,12,2011-05-05 12:39:00,1.65,13883.0,United Kingdom,19.799999999999997
579001,22296,HEART IVORY TRELLIS LARGE,2,2011-11-27 16:19:00,1.65,15555.0,United Kingdom,3.3
C570290,21232,STRAWBERRY CERAMIC TRINKET BOX,-12,2011-10-10 11:54:00,1.25,14665.0,United Kingdom,-15.0
563209,22227,HANGING HEART MIRROR DECORATION ,6,2011-08-14 12:23:00,0.65,13527.0,United Kingdom,3.9000000000000004
536569,21591,COSY HOUR CIGAR BOX MATCHES ,2,2010-12-01 15:35:00,1.25,16274.0,United Kingdom,2.5
556961,85152,HAND OVER THE CHOCOLATE   SIGN ,288,2011-06-16 09:34:00,1.85,16276.0,United Kingdom,532.8000000000001
564482,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-08-25 13:40:00,1.0,13149.0,United Kingdom,6.0
558814,20726,LUNCH BAG WOODLAND,10,2011-07-04 11:47:00,1.65,14049.0,United Kingdom,16.5
549732,22670,FRENCH WC SIGN BLUE METAL,12,2011-04-11 16:47:00,1.25,15615.0,United Kingdom,15.0
559814,20725,LUNCH BAG RED RETROSPOT,10,2011-07-12 15:49:00,1.65,15544.0,United Kingdom,16.5
555284,20867,PINK ROSE FABRIC MIRROR,12,2011-06-02 09:37:00,1.06,14298.0,United Kingdom,12.72
566081,23394,POSTE FRANCE CUSHION COVER,4,2011-09-09 10:09:00,3.75,16293.0,United Kingdom,15.0
572903,21811,HANGING HEART WITH BELL,6,2011-10-26 15:17:00,0.39,17974.0,United Kingdom,2.34
553484,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-05-17 12:21:00,2.55,14513.0,United Kingdom,81.6
543164,22789,T-LIGHT HOLDER SWEETHEART HANGING,4,2011-02-03 19:32:00,1.95,13208.0,United Kingdom,7.8
574670,21899,GARAGE KEY FOB,1,2011-11-06 12:20:00,0.65,12838.0,United Kingdom,0.65
548218,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-03-30 09:36:00,0.42,13999.0,United Kingdom,10.08
556419,22668,PINK BABY BUNTING,5,2011-06-10 12:30:00,2.95,15411.0,United Kingdom,14.75
578041,71477,COLOURED GLASS STAR T-LIGHT HOLDER,2,2011-11-22 14:23:00,3.95,17338.0,United Kingdom,7.9
563739,21179,NO JUNK MAIL METAL SIGN,1,2011-08-18 20:05:00,0.39,17750.0,United Kingdom,0.39
572913,22869,NUMBER TILE COTTAGE GARDEN 1,1,2011-10-26 16:21:00,1.95,15993.0,United Kingdom,1.95
561773,23203,JUMBO BAG DOILEY PATTERNS,1,2011-07-29 12:41:00,2.08,17841.0,United Kingdom,2.08
558063,21358,TOAST ITS - HAPPY BIRTHDAY,6,2011-06-24 15:28:00,1.25,16395.0,United Kingdom,7.5
540498,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2011-01-09 10:06:00,2.95,17243.0,United Kingdom,35.400000000000006
576876,21820,GLITTER HEART GARLAND WITH BELLS ,1,2011-11-16 16:42:00,3.75,16804.0,United Kingdom,3.75
545062,22781,GUMBALL MAGAZINE RACK,1,2011-02-27 14:07:00,7.65,12748.0,United Kingdom,7.65
545637,22436,12 COLOURED PARTY BALLOONS,10,2011-03-04 12:16:00,0.65,15514.0,United Kingdom,6.5
545186,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-02-28 15:05:00,1.95,17841.0,United Kingdom,3.9
C570867,22619,SET OF 6 SOLDIER SKITTLES,-4,2011-10-12 16:17:00,3.75,12607.0,USA,-15.0
552829,22393,PAPERWEIGHT VINTAGE COLLAGE,2,2011-05-11 13:42:00,2.55,12748.0,United Kingdom,5.1
539579,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-20 12:51:00,4.95,16713.0,United Kingdom,14.850000000000001
562433,85099B,JUMBO BAG RED RETROSPOT,100,2011-08-04 17:40:00,1.79,17677.0,United Kingdom,179.0
542275,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-01-27 10:18:00,1.25,13089.0,United Kingdom,30.0
572913,22941,CHRISTMAS LIGHTS 10 REINDEER,3,2011-10-26 16:21:00,8.5,15993.0,United Kingdom,25.5
574353,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-11-04 10:46:00,1.45,14659.0,United Kingdom,17.4
562652,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-08-08 13:34:00,4.95,14844.0,United Kingdom,14.850000000000001
540021,20716,PARTY FOOD SHOPPER BAG,1,2011-01-04 12:51:00,1.25,17841.0,United Kingdom,1.25
549016,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-04-05 15:20:00,2.95,16696.0,United Kingdom,17.700000000000003
545545,23004,TRAVEL CARD WALLET PANTRY,2,2011-03-03 15:02:00,0.42,17841.0,United Kingdom,0.84
569483,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-10-04 12:45:00,2.95,14057.0,United Kingdom,35.400000000000006
547871,22560,TRADITIONAL MODELLING CLAY,3,2011-03-27 14:28:00,1.25,16931.0,United Kingdom,3.75
C549666,21166,COOK WITH WINE METAL SIGN ,-1,2011-04-11 12:17:00,2.08,13113.0,United Kingdom,-2.08
570482,20728,LUNCH BAG CARS BLUE,2,2011-10-10 17:00:00,1.65,17459.0,United Kingdom,3.3
565994,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-09-08 11:46:00,4.25,13244.0,United Kingdom,4.25
538665,85169A,IVORY LOVE BIRD CANDLE,24,2010-12-13 15:56:00,0.42,17576.0,United Kingdom,10.08
541485,22956,36 FOIL HEART CAKE CASES,1,2011-01-18 13:05:00,2.1,18118.0,United Kingdom,2.1
550447,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-04-18 12:36:00,0.65,16033.0,United Kingdom,7.800000000000001
565312,22907,PACK OF 20 NAPKINS PANTRY DESIGN,4,2011-09-02 12:37:00,0.85,14527.0,United Kingdom,3.4
564342,23185,FRENCH STYLE STORAGE JAR JAM,6,2011-08-24 14:53:00,0.29,16340.0,United Kingdom,1.7399999999999998
547729,16156S,WRAP PINK FAIRY CAKES ,25,2011-03-25 10:52:00,0.42,15529.0,United Kingdom,10.5
548192,85200,BUNNY EGG BOX,6,2011-03-29 15:22:00,1.25,17364.0,United Kingdom,7.5
544368,21720,CAKE SHOP  STICKER SHEET,6,2011-02-18 11:27:00,0.85,14057.0,United Kingdom,5.1
554275,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-05-23 13:17:00,2.55,14903.0,United Kingdom,5.1
568895,23199,JUMBO BAG APPLES,4,2011-09-29 13:11:00,2.08,15356.0,United Kingdom,8.32
562616,23550,WRAP ALPHABET POSTER  ,25,2011-08-08 12:28:00,0.42,14748.0,United Kingdom,10.5
580982,23311,VINTAGE CHRISTMAS STOCKING ,2,2011-12-06 16:21:00,2.55,17861.0,United Kingdom,5.1
567856,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-09-22 13:44:00,0.85,14077.0,United Kingdom,8.5
554842,22514,CHILDS GARDEN SPADE BLUE,6,2011-05-26 18:17:00,2.1,14740.0,United Kingdom,12.600000000000001
551715,23049,RECYCLED ACAPULCO MAT RED,2,2011-05-03 15:23:00,8.25,13102.0,United Kingdom,16.5
557484,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2011-06-20 14:36:00,1.65,14796.0,United Kingdom,1.65
570241,90183A,AMBER DROP EARRINGS W LONG BEADS,1,2011-10-09 15:24:00,2.95,14801.0,United Kingdom,2.95
558101,23091,ZINC HERB GARDEN CONTAINER,5,2011-06-26 13:56:00,6.25,18112.0,United Kingdom,31.25
544724,21407,BROWN CHECK CAT DOORSTOP ,6,2011-02-23 10:46:00,4.25,15605.0,United Kingdom,25.5
566818,23188,VINTAGE  2 METER FOLDING RULER,24,2011-09-15 11:20:00,1.65,13104.0,United Kingdom,39.599999999999994
580613,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-12-05 12:03:00,8.25,14759.0,United Kingdom,16.5
536742,22470,HEART OF WICKER LARGE,1,2010-12-02 13:14:00,2.95,16916.0,United Kingdom,2.95
541844,22380,TOY TIDY SPACEBOY  ,2,2011-01-23 12:19:00,2.1,16931.0,United Kingdom,4.2
563112,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-08-12 11:09:00,0.42,14849.0,United Kingdom,10.08
574663,22669,RED BABY BUNTING ,5,2011-11-06 12:04:00,2.95,13527.0,United Kingdom,14.75
570841,23206,LUNCH BAG APPLE DESIGN,10,2011-10-12 14:18:00,1.65,12553.0,France,16.5
540023,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-01-04 12:58:00,0.55,15039.0,United Kingdom,1.1
556041,47566,PARTY BUNTING,1,2011-06-08 12:44:00,4.95,17954.0,United Kingdom,4.95
572703,20766,GARDEN PATH SKETCHBOOK,2,2011-10-25 14:35:00,3.75,16110.0,United Kingdom,7.5
577743,23188,VINTAGE  2 METRE FOLDING RULER,4,2011-11-21 13:44:00,1.65,17006.0,United Kingdom,6.6
563911,22847,BREAD BIN DINER STYLE IVORY,3,2011-08-21 12:39:00,16.95,16265.0,United Kingdom,50.849999999999994
574958,22195,LARGE HEART MEASURING SPOONS,12,2011-11-08 10:00:00,1.65,14050.0,United Kingdom,19.799999999999997
551727,21627,ELEPHANT CARNIVAL POUFFE,1,2011-05-04 08:40:00,14.95,14245.0,United Kingdom,14.95
545312,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-03-01 13:51:00,0.65,15456.0,United Kingdom,5.2
562460,22467,GUMBALL COAT RACK,5,2011-08-05 11:19:00,2.55,17841.0,United Kingdom,12.75
550838,21908,CHOCOLATE THIS WAY METAL SIGN,2,2011-04-21 11:31:00,2.1,14577.0,United Kingdom,4.2
550129,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-04-14 13:17:00,2.55,13001.0,United Kingdom,15.299999999999999
537369,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-06 12:41:00,1.95,17860.0,United Kingdom,1.95
546843,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-03-17 12:40:00,0.42,12472.0,Germany,10.08
538346,22389,PAPERWEIGHT SAVE THE PLANET,6,2010-12-10 14:53:00,2.55,17865.0,United Kingdom,15.299999999999999
556283,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-06-10 08:50:00,1.25,15628.0,United Kingdom,15.0
580956,23241,TREASURE TIN GYMKHANA DESIGN,2,2011-12-06 14:23:00,2.08,17841.0,United Kingdom,4.16
576779,23569,TRADTIONAL ALPHABET STAMP SET,3,2011-11-16 13:25:00,4.95,14554.0,United Kingdom,14.850000000000001
569523,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-10-04 14:41:00,4.95,16033.0,United Kingdom,4.95
578719,22659,LUNCH BOX I LOVE LONDON,1,2011-11-25 11:25:00,1.95,17348.0,United Kingdom,1.95
541414,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,3,2011-01-17 16:14:00,0.85,18212.0,United Kingdom,2.55
552961,22708,WRAP DOLLY GIRL,25,2011-05-12 12:54:00,0.42,15489.0,United Kingdom,10.5
538687,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-14 09:50:00,10.95,13324.0,United Kingdom,175.2
571054,10135,COLOURING PENCILS BROWN TUBE,1,2011-10-13 13:58:00,1.25,14234.0,United Kingdom,1.25
571942,21408,SPOTTY PINK DUCK DOORSTOP,3,2011-10-20 10:06:00,4.25,17434.0,United Kingdom,12.75
544933,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-02-25 08:44:00,0.85,12633.0,Germany,10.2
547377,22261,FELT EGG COSY WHITE RABBIT ,12,2011-03-22 14:43:00,0.85,13050.0,United Kingdom,10.2
537222,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-05 16:00:00,12.75,14404.0,United Kingdom,12.75
575689,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2011-11-10 16:16:00,2.08,14829.0,United Kingdom,24.96
537405,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-12-06 14:51:00,9.95,17841.0,United Kingdom,9.95
541972,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2011-01-24 13:58:00,9.95,12935.0,United Kingdom,19.9
555264,M,Manual,1,2011-06-01 16:03:00,3.95,17757.0,United Kingdom,3.95
544800,21533,RETROSPOT LARGE MILK JUG,3,2011-02-23 13:45:00,4.95,15687.0,United Kingdom,14.850000000000001
565211,20996,JAZZ HEARTS ADDRESS BOOK,24,2011-09-01 17:14:00,0.19,16638.0,United Kingdom,4.5600000000000005
555719,23050,RECYCLED ACAPULCO MAT GREEN,2,2011-06-06 15:31:00,8.25,12609.0,Germany,16.5
554365,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,12,2011-05-24 10:22:00,2.1,13089.0,United Kingdom,25.200000000000003
570517,23209,LUNCH BAG VINTAGE DOILY ,20,2011-10-11 10:41:00,1.65,13971.0,United Kingdom,33.0
574342,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-11-04 10:10:00,4.95,13447.0,United Kingdom,19.8
547548,22505,MEMO BOARD COTTAGE DESIGN,1,2011-03-23 15:37:00,4.95,15644.0,United Kingdom,4.95
563940,22091,EMPIRE TISSUE BOX,36,2011-08-22 09:30:00,0.39,17416.0,United Kingdom,14.040000000000001
566039,20749,ASSORTED COLOUR MINI CASES,2,2011-09-08 13:38:00,7.95,14223.0,United Kingdom,15.9
536846,22794,SWEETHEART WIRE MAGAZINE RACK,2,2010-12-02 19:59:00,7.95,14573.0,United Kingdom,15.9
548909,37448,CERAMIC CAKE DESIGN SPOTTED MUG,48,2011-04-05 08:43:00,1.25,12779.0,Poland,60.0
542731,15039,SANDALWOOD FAN,10,2011-01-31 15:27:00,0.85,13600.0,United Kingdom,8.5
543989,22960,JAM MAKING SET WITH JARS,96,2011-02-15 09:52:00,3.75,12415.0,Australia,360.0
577167,21481,FAWN BLUE HOT WATER BOTTLE,2,2011-11-18 10:41:00,3.75,16511.0,United Kingdom,7.5
542277,22470,HEART OF WICKER LARGE,6,2011-01-27 10:30:00,2.95,14440.0,United Kingdom,17.700000000000003
572559,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-10-25 08:44:00,1.25,12476.0,Germany,15.0
571475,21790,VINTAGE SNAP CARDS,6,2011-10-17 14:42:00,0.85,15033.0,United Kingdom,5.1
555948,23093,SMALL PARISIENNE HEART PHOTO FRAME ,8,2011-06-08 10:49:00,2.49,13752.0,United Kingdom,19.92
556917,22629,SPACEBOY LUNCH BOX ,64,2011-06-15 13:37:00,1.65,12415.0,Australia,105.6
549120,21733,RED HANGING HEART T-LIGHT HOLDER,2,2011-04-06 13:28:00,2.95,14587.0,United Kingdom,5.9
577106,85175,CACTI T-LIGHT CANDLES,16,2011-11-17 17:18:00,0.42,14456.0,United Kingdom,6.72
548666,22824,3 TIER SWEETHEART GARDEN SHELF,1,2011-04-01 14:58:00,35.95,13124.0,United Kingdom,35.95
541965,22311,OFFICE MUG WARMER BLACK+SILVER ,6,2011-01-24 13:27:00,2.95,12625.0,Germany,17.700000000000003
544643,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-02-22 11:43:00,1.25,13038.0,United Kingdom,15.0
556905,20652,BLUE POLKADOT LUGGAGE TAG ,1,2011-06-15 13:05:00,1.25,16904.0,United Kingdom,1.25
568056,23236,STORAGE TIN VINTAGE DOILY ,12,2011-09-23 12:55:00,2.89,12705.0,Germany,34.68
567635,23209,LUNCH BAG VINTAGE DOILY ,20,2011-09-21 13:41:00,1.65,16523.0,United Kingdom,33.0
C541861,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,2011-01-23 15:48:00,9.95,13742.0,United Kingdom,-19.9
543279,84050,PINK HEART SHAPE EGG FRYING PAN,4,2011-02-06 14:46:00,1.65,17105.0,United Kingdom,6.6
550941,15044C,PURPLE PAPER PARASOL,1,2011-04-21 15:46:00,2.95,17109.0,United Kingdom,2.95
545235,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-01 10:31:00,0.55,12683.0,France,13.200000000000001
545327,22722,SET OF 6 SPICE TINS PANTRY DESIGN,6,2011-03-01 15:16:00,3.95,13166.0,United Kingdom,23.700000000000003
C570828,90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.899999999999999
540455,22331,WOODLAND PARTY BAG + STICKER SET,16,2011-01-07 12:07:00,1.65,12583.0,France,26.4
574547,21055,TOOL BOX SOFT TOY ,2,2011-11-04 15:08:00,8.95,17841.0,United Kingdom,17.9
557942,47599A,PINK PARTY BAGS,6,2011-06-23 16:02:00,2.1,13725.0,United Kingdom,12.600000000000001
569650,23206,LUNCH BAG APPLE DESIGN,100,2011-10-05 12:44:00,1.45,12415.0,Australia,145.0
538626,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-13 12:57:00,2.95,17338.0,United Kingdom,11.8
550477,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,3,2011-04-18 14:01:00,3.75,17338.0,United Kingdom,11.25
562789,20719,WOODLAND CHARLOTTE BAG,200,2011-08-09 13:50:00,0.72,14646.0,Netherlands,144.0
551982,23283,DOORMAT VINTAGE LEAVES DESIGN ,1,2011-05-05 13:56:00,7.95,15023.0,United Kingdom,7.95
572870,23305,SET 4 PICNIC CUTLERY BLUEBERRY,24,2011-10-26 13:22:00,1.95,13408.0,United Kingdom,46.8
566450,22956,36 FOIL HEART CAKE CASES,8,2011-09-12 16:12:00,2.1,15673.0,United Kingdom,16.8
566203,22633,HAND WARMER UNION JACK,2,2011-09-09 14:47:00,2.1,16362.0,United Kingdom,4.2
577230,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,2011-11-18 12:08:00,0.55,18034.0,United Kingdom,0.55
570404,22560,TRADITIONAL MODELLING CLAY,1,2011-10-10 12:50:00,1.25,16395.0,United Kingdom,1.25
568872,22659,LUNCH BOX I LOVE LONDON,12,2011-09-29 12:12:00,1.95,12372.0,Denmark,23.4
564342,21650,ASSORTED TUTTI FRUTTI BRACELET,15,2011-08-24 14:53:00,0.19,16340.0,United Kingdom,2.85
568564,23083,SET 6 PAPER TABLE LANTERN STARS ,1,2011-09-27 17:03:00,3.75,17576.0,United Kingdom,3.75
576201,22563,HAPPY STENCIL CRAFT,1,2011-11-14 12:18:00,1.25,14606.0,United Kingdom,1.25
561685,20726,LUNCH BAG WOODLAND,10,2011-07-28 19:46:00,1.65,14315.0,United Kingdom,16.5
564065,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,2011-08-22 15:05:00,1.65,15150.0,United Kingdom,26.4
570674,22267,EASTER DECORATION EGG BUNNY ,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36
569219,84247E,PACK OF 12 CHRISTMAS FUN CARDS,1,2011-10-02 13:01:00,2.95,13558.0,United Kingdom,2.95
566560,22131,FOOD CONTAINER SET 3 LOVE HEART ,4,2011-09-13 12:09:00,1.95,17092.0,United Kingdom,7.8
538086,21908,CHOCOLATE THIS WAY METAL SIGN,1,2010-12-09 14:44:00,2.1,12872.0,United Kingdom,2.1
555648,21467,CHERRY CROCHET FOOD COVER,1,2011-06-06 13:46:00,3.75,14623.0,United Kingdom,3.75
564471,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-08-25 12:26:00,0.65,12583.0,France,15.600000000000001
579458,22865,HAND WARMER OWL DESIGN,1,2011-11-29 14:38:00,2.1,16549.0,United Kingdom,2.1
557891,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2011-06-23 14:05:00,3.25,17652.0,United Kingdom,19.5
577690,21484,CHICK GREY HOT WATER BOTTLE,5,2011-11-21 11:34:00,4.25,12856.0,United Kingdom,21.25
547845,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2011-03-27 11:51:00,1.25,16434.0,United Kingdom,45.0
577160,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-11-18 10:05:00,2.95,16134.0,United Kingdom,17.700000000000003
565207,22384,LUNCH BAG PINK POLKADOT,3,2011-09-01 16:46:00,1.65,16764.0,United Kingdom,4.949999999999999
568069,22384,LUNCH BAG PINK POLKADOT,10,2011-09-23 14:05:00,1.65,13336.0,United Kingdom,16.5
577524,22155,STAR DECORATION RUSTIC,20,2011-11-20 13:33:00,0.42,16905.0,United Kingdom,8.4
574738,23583,LUNCH BAG PAISLEY PARK  ,3,2011-11-06 16:01:00,1.65,12748.0,United Kingdom,4.949999999999999
551566,47566,PARTY BUNTING,50,2011-05-03 11:11:00,4.15,13113.0,United Kingdom,207.50000000000003
568382,82494L,WOODEN FRAME ANTIQUE WHITE ,24,2011-09-27 09:33:00,2.55,13499.0,United Kingdom,61.199999999999996
547030,85049G,CHOCOLATE BOX RIBBONS ,12,2011-03-20 10:17:00,1.25,12948.0,United Kingdom,15.0
575049,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-08 12:13:00,0.55,12721.0,France,13.200000000000001
543449,22224,WHITE LOVEBIRD LANTERN,24,2011-02-08 12:12:00,2.95,16553.0,United Kingdom,70.80000000000001
564038,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-08-22 12:32:00,2.95,16555.0,United Kingdom,17.700000000000003
546366,85187,S/12 MINI RABBIT EASTER,1,2011-03-11 11:37:00,1.65,12748.0,United Kingdom,1.65
569923,22948,METAL DECORATION NAUGHTY CHILDREN ,24,2011-10-06 17:43:00,0.85,16184.0,United Kingdom,20.4
552247,21773,DECORATIVE ROSE BATHROOM BOTTLE,2,2011-05-06 19:48:00,1.25,12748.0,United Kingdom,2.5
547206,22284,HEN HOUSE DECORATION,2,2011-03-21 14:18:00,1.65,16791.0,United Kingdom,3.3
538361,21914,BLUE HARMONICA IN BOX ,3,2010-12-10 16:36:00,1.25,17757.0,United Kingdom,3.75
578479,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2011-11-24 12:48:00,2.08,15858.0,United Kingdom,24.96
543527,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-02-09 12:08:00,1.65,15970.0,United Kingdom,16.5
536857,22078,RIBBON REEL LACE DESIGN ,3,2010-12-03 10:33:00,2.1,16883.0,United Kingdom,6.300000000000001
573770,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2011-11-01 10:12:00,3.75,15214.0,United Kingdom,15.0
568047,22960,JAM MAKING SET WITH JARS,6,2011-09-23 12:27:00,4.25,15075.0,United Kingdom,25.5
574530,23481,PEARLISED IVORY HEART SMALL ,2,2011-11-04 14:07:00,1.25,16887.0,United Kingdom,2.5
542192,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2011-01-26 11:27:00,2.1,14049.0,United Kingdom,2.1
562912,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2011-08-10 13:15:00,2.08,15311.0,United Kingdom,6.24
563940,23201,JUMBO BAG ALPHABET,10,2011-08-22 09:30:00,2.08,17416.0,United Kingdom,20.8
565921,22865,HAND WARMER OWL DESIGN,24,2011-09-08 09:13:00,2.1,13889.0,United Kingdom,50.400000000000006
540473,21094,SET/6 RED SPOTTY PAPER PLATES,6,2011-01-07 14:31:00,0.85,17284.0,United Kingdom,5.1
547651,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,2011-03-24 12:11:00,1.25,16904.0,United Kingdom,1.25
545232,85206A,CREAM FELT EASTER EGG BASKET,6,2011-03-01 10:19:00,1.65,15676.0,United Kingdom,9.899999999999999
